#name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	name2
uc001amo.1	chr1	-	6230000	6232710	6232298	6232619	1	6230000,	6232710,	GPR153
uc001amp.1	chr1	-	6231442	6243622	6231984	6237552	6	6231442,6233086,6233984,6236364,6237196,6243471,	6232650,6233271,6234177,6236794,6237661,6243622,	GPR153
uc001amq.1	chr1	-	6246918	6341591	6247243	6341492	9	6246918,6263748,6277510,6301138,6309945,6316123,6322079,6332395,6341472,	6247342,6263933,6277627,6301225,6310060,6316215,6322236,6332513,6341591,	ACOT7
uc001amr.1	chr1	-	6246918	6343351	6247243	6343299	9	6246918,6263748,6277510,6301138,6309945,6316123,6322079,6332395,6343216,	6247342,6263933,6277627,6301225,6310060,6316215,6322236,6332513,6343351,	ACOT7
uc001ams.1	chr1	-	6246918	6368470	6247243	6368313	9	6246918,6263748,6277510,6301138,6309945,6316123,6322079,6332395,6368140,	6247342,6263933,6277627,6301225,6310060,6316215,6322236,6332513,6368470,	ACOT7
uc001amt.1	chr1	-	6246918	6376413	6247243	6376046	9	6246918,6263748,6277510,6301138,6309945,6316123,6322079,6332395,6375903,	6247342,6263933,6277627,6301225,6310060,6316215,6322236,6332513,6376413,	ACOT7
uc001amu.1	chr1	-	6246918	6376413	6246918	6246918	10	6246918,6263748,6265370,6277510,6301138,6309945,6316123,6322079,6332395,6375903,	6247342,6263933,6265443,6277627,6301225,6310060,6316215,6322236,6332513,6376413,	BACH
uc001amv.1	chr1	-	6246918	6376413	6246918	6246918	9	6246918,6263748,6277510,6301138,6309945,6316123,6322079,6332395,6375903,	6247342,6263933,6277627,6301223,6310060,6316215,6322236,6332513,6376413,	BACH
uc001amw.2	chr1	-	6395086	6407317	6395839	6402467	4	6395086,6402253,6402422,6407124,	6395929,6402349,6402490,6407317,	HES2
uc001amx.1	chr1	-	6397882	6402566	6401519	6402467	4	6397882,6401887,6402253,6402422,	6401800,6401987,6402349,6402566,	HES2
uc001amy.1	chr1	+	6407434	6443591	6407602	6442793	13	6407434,6410872,6422900,6423272,6423580,6427127,6428310,6431287,6434249,6434479,6439830,6440007,6442645,	6407896,6411066,6423087,6423455,6423712,6427329,6428582,6431738,6434395,6434743,6439910,6440019,6443591,	ESPN
uc001amz.1	chr1	+	6430689	6443591	6431431	6442793	8	6430689,6431287,6431539,6434249,6434479,6439830,6440007,6442645,	6430764,6431449,6431738,6434395,6434743,6439910,6440019,6443591,	ESPN
uc001ana.1	chr1	-	6443800	6448842	6444080	6448754	5	6443800,6444640,6445275,6448086,6448715,	6444409,6444821,6445310,6448207,6448842,	TNFRSF25
uc001anb.1	chr1	-	6443800	6448842	6443800	6443800	9	6443800,6444640,6445275,6445509,6447021,6447198,6447734,6448086,6448715,	6444409,6444821,6445313,6445617,6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001anc.1	chr1	-	6443800	6448842	6443800	6443800	8	6443800,6444640,6445275,6447021,6447198,6447734,6448086,6448715,	6444409,6444821,6445310,6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001and.1	chr1	-	6443800	6448842	6444080	6447049	7	6443800,6444640,6445275,6447021,6447198,6448086,6448715,	6444409,6444821,6445310,6447100,6447366,6448207,6448842,	TNFRSF25
uc009vlz.1	chr1	-	6443800	6448842	6443800	6443800	5	6443800,6444640,6447198,6448086,6448715,	6444409,6444821,6447366,6448207,6448842,	TNFRSF25
uc001ane.1	chr1	-	6443800	6448842	6444080	6448754	10	6443800,6444640,6445275,6445509,6445718,6447021,6447198,6447734,6448086,6448715,	6444409,6444821,6445313,6445617,6445774,6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001anf.1	chr1	-	6443800	6448842	6444080	6448754	9	6443800,6444640,6445275,6445718,6447021,6447198,6447734,6448086,6448715,	6444409,6444821,6445310,6445774,6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001ang.1	chr1	-	6443800	6448842	6444080	6448754	9	6443800,6444640,6445275,6445509,6445718,6447021,6447198,6448086,6448715,	6444409,6444821,6445313,6445617,6445774,6447100,6447366,6448207,6448842,	TNFRSF25
uc001anh.1	chr1	-	6443800	6448842	6444080	6448754	10	6443800,6444640,6445275,6445509,6445711,6447021,6447198,6447734,6448086,6448715,	6444409,6444821,6445313,6445617,6445794,6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001ani.1	chr1	-	6446757	6448842	6447017	6448754	5	6446757,6447198,6447734,6448086,6448715,	6447100,6447366,6447869,6448207,6448842,	TNFRSF25
uc001anj.1	chr1	-	6448738	6454230	6450209	6453711	9	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6454230,	PLEKHG5
uc009vma.1	chr1	-	6448738	6460305	6450209	6456770	19	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6458108,6458577,6460175,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457785,6458169,6458683,6460305,	PLEKHG5
uc001ank.1	chr1	-	6448738	6468601	6450209	6460218	21	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6468482,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6468601,	PLEKHG5
uc009vmb.1	chr1	-	6448738	6473227	6450489	6460218	22	6448738,6450471,6450745,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6473091,	6450219,6450545,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6473227,	PLEKHG5
uc001anl.1	chr1	-	6448738	6473227	6450209	6460218	21	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6473091,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6473227,	PLEKHG5
uc001anm.1	chr1	-	6448738	6474347	6450209	6460218	21	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6474283,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6474347,	PLEKHG5
uc001ann.1	chr1	-	6448738	6479343	6450209	6479163	21	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6479139,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6479343,	PLEKHG5
uc001ano.1	chr1	-	6448738	6480071	6450209	6479970	22	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6479139,6479966,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6479216,6480071,	PLEKHG5
uc001anq.1	chr1	-	6448738	6502656	6450209	6502158	22	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6479139,6502091,	6450219,6450540,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6479216,6502656,	PLEKHG5
uc001anp.1	chr1	-	6448738	6502656	6450209	6502158	22	6448738,6450471,6451688,6451981,6452190,6452882,6453152,6453381,6453636,6454134,6454404,6455173,6455632,6455897,6456659,6457097,6457693,6458108,6458577,6460175,6479139,6502091,	6450219,6451233,6451888,6452097,6452323,6453002,6453290,6453531,6453747,6454284,6454455,6455269,6455821,6456101,6456811,6457234,6457785,6458169,6458683,6460305,6479216,6502656,	PLEKHG5
uc001anr.1	chr1	-	6449885	6451888	6450467	6451726	2	6449885,6451688,	6451233,6451888,	KIAA0720
uc001ans.1	chr1	-	6507794	6537168	6508500	6537149	12	6507794,6509342,6511640,6514614,6515109,6515926,6524476,6527472,6527691,6532217,6533042,6536753,	6508650,6509476,6511818,6514726,6515407,6516088,6524574,6527569,6527827,6532345,6533262,6537168,	NOL9
uc001ant.1	chr1	+	6538020	6562404	6538020	6562231	6	6538020,6553555,6557277,6559061,6559596,6561299,	6538211,6553862,6558039,6559274,6559717,6562404,	TAS1R1
uc001anu.1	chr1	+	6538020	6562404	6538020	6562231	5	6538020,6553555,6559061,6559596,6561299,	6538211,6553862,6559274,6559717,6562404,	TAS1R1
uc001anv.1	chr1	+	6538020	6562404	6538020	6562085	5	6538020,6553555,6559061,6559596,6561942,	6538211,6553862,6559274,6559717,6562404,	TAS1R1
uc001anw.1	chr1	+	6538020	6562404	6538020	6561482	4	6538020,6553555,6557277,6561299,	6538211,6553862,6558039,6562404,	TAS1R1
uc009vmc.1	chr1	+	6562642	6571926	6563256	6571859	11	6562642,6563187,6564704,6568565,6569341,6569851,6570124,6570706,6570924,6571402,6571562,	6562696,6563946,6564946,6568677,6569434,6569938,6570279,6570843,6571089,6571491,6571926,	ZBTB48
uc009vmd.1	chr1	+	6562655	6571926	6563256	6571859	11	6562655,6563187,6564704,6568565,6569341,6569851,6570124,6570706,6570924,6571402,6571562,	6562717,6563946,6564946,6568677,6569434,6569938,6570279,6570843,6571089,6571491,6571926,	ZBTB48
uc001anx.1	chr1	+	6562697	6571926	6563256	6571859	11	6562697,6563187,6564704,6568565,6569341,6569851,6570124,6570706,6570924,6571402,6571562,	6562783,6563946,6564946,6568677,6569434,6569938,6570279,6570843,6571089,6571491,6571926,	ZBTB48
uc001any.1	chr1	+	6567948	6571926	6569383	6571859	7	6567948,6569851,6570124,6570706,6570924,6571402,6571562,	6569434,6569938,6570279,6570843,6571089,6571491,6571926,	pp9964
uc001anz.1	chr1	-	6573365	6585516	6578011	6585464	3	6573365,6581693,6584443,	6578204,6582099,6585516,	KLHL21
uc009vme.1	chr1	-	6573370	6582458	6576011	6582019	4	6573370,6578131,6581693,6582396,	6576305,6578204,6582099,6582458,	KLHL21
uc001aoa.1	chr1	-	6573370	6585516	6576011	6585464	4	6573370,6578131,6581693,6584443,	6576305,6578204,6582099,6585516,	KLHL21
uc001aob.2	chr1	+	6596342	6606680	6596713	6604284	4	6596342,6599403,6602449,6604057,	6596752,6599505,6602984,6606680,	PHF13
uc001aoc.2	chr1	+	6607511	6616208	6607865	6615724	6	6607511,6607796,6611145,6612934,6615037,6615442,	6607601,6607939,6611338,6613000,6615142,6616208,	THAP3
uc001aod.2	chr1	+	6607796	6616208	6607865	6615724	5	6607796,6611145,6612937,6615037,6615442,	6607939,6611338,6613000,6615142,6616208,	THAP3
uc001aoe.1	chr1	+	6607796	6618232	6607865	6616735	5	6607796,6611145,6612934,6615016,6616666,	6607939,6611338,6613000,6615142,6618232,	THAP3
uc001aof.1	chr1	-	6616817	6684460	6618321	6684447	16	6616817,6618763,6619844,6620093,6620941,6622548,6627204,6627687,6628435,6634175,6635475,6636557,6650355,6661040,6663554,6684375,	6618347,6618893,6619987,6620151,6621011,6622704,6627321,6627773,6628625,6634249,6635598,6636686,6650457,6661114,6663684,6684460,	DNAJC11
uc001aog.1	chr1	-	6616817	6684460	6618321	6684447	15	6616817,6618763,6619844,6620093,6620941,6627204,6627687,6628435,6634175,6635475,6636557,6650355,6661040,6663554,6684375,	6618347,6618893,6619987,6620151,6621011,6627321,6627773,6628625,6634249,6635598,6636686,6650457,6661114,6663684,6684460,	DNAJC11
uc001aoh.2	chr1	+	6767970	6854684	6767970	6767970	4	6767970,6802827,6807738,6854403,	6768222,6802897,6807857,6854684,	KIAA0833
uc001aoi.1	chr1	+	6767970	7752351	6768177	7749138	23	6767970,6802827,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720605,7727481,7728491,7730356,7733845,7735105,7738284,7749105,	6768222,6802897,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7734039,7735180,7738315,7752351,	CAMTA1
uc001aok.2	chr1	+	7662734	7752351	7662819	7749169	12	7662734,7715094,7718990,7719577,7719901,7720605,7727481,7728491,7730356,7733845,7735105,7749105,	7662862,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7734039,7735180,7752351,	CAMTA1
uc001aoj.1	chr1	+	7718990	7752351	7719056	7749169	11	7718990,7719577,7719901,7720605,7727481,7728491,7730356,7732417,7733845,7735105,7749105,	7719187,7719656,7720217,7721129,7727669,7728738,7730428,7732438,7734039,7735180,7752351,	CAMTA1
uc009vmf.1	chr1	+	7727481	7752351	7727487	7749169	6	7727481,7728533,7730356,7733845,7735105,7749105,	7727669,7728738,7730428,7734039,7735180,7752351,	MST023
uc001aol.1	chr1	+	7753915	7764079	7754030	7762292	5	7753915,7756088,7759806,7760764,7762272,	7754032,7756158,7759965,7760816,7764079,	VAMP3
uc001aom.1	chr1	+	7756088	7760823	7756088	7756088	3	7756088,7759806,7760764,	7756158,7759965,7760823,	VAMP3
uc001aon.2	chr1	+	7766966	7786604	7767524	7786499	10	7766966,7767300,7768087,7769367,7770691,7776606,7781171,7783759,7785693,7786338,	7767023,7767652,7768233,7769483,7770893,7776655,7781320,7783838,7785800,7786604,	PER3
uc009vmg.1	chr1	+	7767026	7812808	7767524	7812807	19	7767026,7767300,7768087,7769367,7770691,7776603,7781171,7783759,7785693,7786338,7791539,7792539,7793084,7801931,7802761,7803113,7809126,7809764,7812483,	7767115,7767652,7768233,7769483,7770893,7776655,7781320,7783838,7785800,7786495,7791645,7792668,7793235,7802067,7802886,7803287,7809357,7810462,7812808,	PER3
uc009vmh.1	chr1	+	7767300	7812808	7767524	7812807	18	7767300,7768087,7769367,7770691,7776603,7781171,7783759,7785693,7786338,7791539,7792539,7793084,7801931,7802761,7803113,7809126,7809764,7812483,	7767652,7768233,7769483,7770893,7776655,7781320,7783838,7785800,7786495,7791645,7792668,7793214,7802067,7802886,7803287,7809357,7810462,7812808,	PER3
uc001aoo.1	chr1	+	7767300	7827824	7767524	7825402	21	7767300,7768087,7769367,7770691,7776606,7781171,7783759,7785693,7786338,7791539,7792539,7793084,7801931,7802761,7803113,7809126,7809764,7812483,7818408,7819645,7825318,	7767652,7768233,7769483,7770893,7776655,7781320,7783838,7785800,7786495,7791645,7792668,7793214,7802067,7802886,7803287,7809357,7810462,7812808,7818592,7819796,7827824,	PER3
uc001aop.1	chr1	+	7767300	7827824	7767524	7825402	21	7767300,7768087,7769367,7770691,7776603,7781171,7783759,7785693,7786338,7791539,7792539,7793084,7801931,7802761,7803113,7809126,7809764,7812480,7818408,7819645,7825318,	7767652,7768233,7769483,7770893,7776655,7781320,7783838,7785800,7786495,7791645,7792668,7793235,7802067,7802886,7803287,7809357,7810462,7812808,7818592,7819796,7827824,	PER3
uc001aoq.2	chr1	-	7825730	7895881	7826589	7835650	8	7825730,7829338,7830450,7832286,7833458,7835547,7835953,7895827,	7826597,7829413,7830529,7832330,7833569,7835765,7836152,7895881,	UTS2
uc001aor.1	chr1	-	7830261	7835765	7830412	7835650	4	7830261,7832286,7833458,7835547,	7830529,7832330,7833569,7835765,	UTS2
uc001aos.1	chr1	-	7830261	7836159	7830412	7836078	5	7830261,7832286,7833458,7835547,7835953,	7830529,7832330,7833569,7835570,7836159,	UTS2
uc001aot.1	chr1	-	7902493	7923474	7903481	7922641	8	7902493,7915808,7917659,7920336,7920839,7921367,7922541,7923430,	7903570,7915943,7917790,7920403,7920977,7921475,7922725,7923474,	TNFRSF9
uc001aow.2	chr1	+	7944300	7954602	7945432	7953660	5	7944300,7945409,7947970,7951991,7953540,	7944440,7945522,7948072,7952051,7954602,	PARK7
uc001aou.2	chr1	+	7944300	7967929	7945432	7967701	7	7944300,7945409,7947970,7951991,7953540,7960298,7967540,	7944382,7945522,7948072,7952051,7953610,7960385,7967929,	PARK7
uc001aox.2	chr1	+	7944300	7967929	7945432	7967701	7	7944300,7945409,7947970,7951991,7953540,7960298,7967540,	7944440,7945522,7948072,7952051,7953610,7960385,7967929,	PARK7
uc001aov.2	chr1	+	7944300	7967929	7945432	7967701	6	7944300,7945409,7947970,7953540,7960298,7967540,	7944382,7945522,7948072,7953610,7960385,7967929,	dj-1
uc001aoy.1	chr1	+	7965605	7967928	7965605	7965605	1	7965605,	7967928,	AX747125
uc001aoz.1	chr1	-	7994380	8008943	7995856	7998266	4	7994380,7997954,7998141,8008804,	7997043,7998031,7998339,8008943,	ERRFI1
uc001apa.1	chr1	-	7996073	7998339	7996075	7997020	2	7996073,7998141,	7998031,7998339,	Mig-6
uc001apb.1	chr1	+	8306976	8326814	8306976	8326660	8	8306976,8307944,8308464,8312855,8318083,8320462,8322139,8326393,	8307373,8308037,8308689,8313583,8318237,8320639,8322345,8326814,	SLC45A1
uc001apc.1	chr1	+	8312784	8326814	8313046	8326660	5	8312784,8318083,8320462,8322139,8326393,	8313583,8318237,8320639,8322345,8326814,	SLC45A1
uc001apd.1	chr1	-	8335050	8406334	8337733	8346780	13	8335050,8338065,8338746,8340842,8342410,8342758,8344409,8345329,8346702,8347392,8348458,8405373,8406207,	8337767,8338246,8338893,8341563,8342633,8344137,8344523,8345491,8346902,8347485,8348621,8405454,8406334,	RERE
uc001ape.1	chr1	-	8335050	8800286	8337733	8638943	24	8335050,8338065,8338746,8340842,8342410,8342758,8344409,8345329,8346702,8347392,8348458,8405373,8448571,8477709,8480051,8491272,8523859,8539120,8540063,8597206,8606955,8638618,8775049,8799805,	8337767,8338246,8338893,8341563,8342633,8344137,8344523,8345491,8346902,8347485,8348621,8405454,8448670,8477809,8480176,8491321,8523964,8539217,8540169,8597332,8607026,8639087,8775234,8800286,	RERE
uc001apf.1	chr1	-	8335050	8800286	8337733	8638943	23	8335050,8338065,8338746,8340842,8342410,8342758,8344409,8345329,8346702,8347392,8348458,8405373,8448571,8477709,8480051,8491272,8523859,8539120,8540063,8597206,8606955,8638618,8799805,	8337767,8338246,8338893,8341563,8342633,8344137,8344523,8345491,8346902,8347485,8348621,8405454,8448670,8477809,8480176,8491321,8523964,8539217,8540169,8597332,8607026,8639087,8800286,	RERE
uc001apg.1	chr1	-	8363238	8363822	8363369	8363732	1	8363238,	8363822,	DKFZp566H0824
uc001aph.1	chr1	-	8447616	8736484	8448307	8638943	11	8447616,8477709,8480051,8491272,8523859,8539120,8540063,8597206,8606955,8638618,8736076,	8448670,8477809,8480176,8491321,8523964,8539217,8540169,8597332,8607026,8639087,8736484,	KIAA0458
uc001api.1	chr1	-	8843649	8853943	8844005	8850655	9	8843649,8845532,8845880,8846536,8847930,8848924,8849762,8850633,8853097,	8844075,8845591,8845989,8846738,8848128,8849147,8849896,8850703,8853943,	ENO1
uc001apj.1	chr1	-	8843649	8861367	8844005	8857554	12	8843649,8845532,8845880,8846536,8847930,8848924,8849762,8850633,8853097,8854536,8857469,8861225,	8844075,8845591,8845989,8846738,8848128,8849147,8849896,8850703,8853156,8854632,8857563,8861367,	ENO1
uc001apk.1	chr1	-	8843649	8861367	8844005	8854563	12	8843649,8845532,8845880,8846536,8847930,8848924,8849762,8850633,8853097,8854536,8857469,8861225,	8844075,8845591,8845989,8846738,8848128,8849147,8849896,8850703,8853145,8854632,8857563,8861367,	ENO1
uc001apl.1	chr1	-	8843649	8861367	8844069	8857554	11	8843649,8845880,8846536,8847930,8848924,8849762,8850633,8853097,8854536,8857469,8861225,	8844075,8845989,8846738,8848128,8849147,8849896,8850703,8853156,8854632,8857563,8861367,	DKFZp666C036
uc009vmi.1	chr1	-	8843649	8861367	8844005	8857554	10	8843649,8845532,8845880,8846536,8847930,8848924,8849762,8854536,8857469,8861225,	8844075,8845591,8845989,8846738,8848128,8849147,8849896,8854632,8857563,8861367,	ENO1
uc009vmj.1	chr1	-	8843649	8861367	8844005	8857554	10	8843649,8846536,8847930,8848924,8849762,8850633,8853097,8854536,8857469,8861225,	8844075,8846738,8848128,8849147,8849896,8850703,8853156,8854632,8857563,8861367,	ENO1
uc009vmk.1	chr1	-	8843649	8861367	8844005	8857535	8	8843649,8845532,8845880,8846536,8847930,8848924,8857469,8861225,	8844075,8845591,8845989,8846738,8848128,8849147,8857563,8861367,	ENO1
uc009vml.1	chr1	-	8845759	8861367	8845847	8857554	10	8845759,8846536,8847930,8848924,8849762,8850633,8853097,8854536,8857469,8861225,	8845989,8846738,8848128,8849147,8849896,8850703,8853156,8854632,8857563,8861367,	ENO1
uc009vmm.1	chr1	-	8853592	8861367	8853592	8853592	3	8853592,8857469,8861225,	8854632,8857563,8861367,	ENO1
uc001apm.1	chr1	+	8928508	8957735	8928532	8957350	8	8928508,8931908,8939782,8941555,8945232,8950304,8953512,8957267,	8928611,8932088,8939931,8941648,8945302,8950462,8953627,8957735,	CA6
uc009vmn.1	chr1	+	8928508	8957735	8928532	8957350	7	8928508,8939782,8941555,8945232,8950304,8953512,8957267,	8928611,8939931,8941648,8945302,8950462,8953627,8957735,	CA6
uc009vmo.1	chr1	-	8985945	9008991	8985945	9008991	12	8985945,8987397,8989955,8992788,8996170,8997326,8997762,9000868,9001854,9005563,9007621,9008940,	8986164,8987525,8990031,8992890,8996281,8997514,8997888,9001021,9001979,9005724,9007720,9008991,	SLC2A7
uc001apo.1	chr1	-	9019593	9052257	9020231	9052182	12	9019593,9020542,9021076,9021473,9022197,9022445,9022709,9024430,9030255,9040093,9040797,9052149,	9020435,9020670,9021152,9021575,9022308,9022633,9022835,9024583,9030380,9040254,9040896,9052257,	SLC2A5
uc001app.2	chr1	-	9022727	9052257	9024266	9052182	5	9022727,9030255,9040093,9040797,9052149,	9024583,9030380,9040254,9040896,9052257,	SLC2A5
uc001apq.1	chr1	-	9087062	9111816	9087064	9111673	4	9087062,9088131,9093921,9111290,	9087280,9088326,9094135,9111816,	GPR157
uc001apr.2	chr1	-	9091748	9111816	9093801	9111673	2	9091748,9111290,	9094135,9111816,	GPR157
uc001aps.2	chr1	-	9109547	9111943	9110909	9111818	1	9109547,	9111943,	GPR157
uc009vmp.1	chr1	-	9130932	9164941	9134368	9164932	2	9130932,9164652,	9134481,9164941,	EF570048
uc009vmq.1	chr1	-	9130932	9165038	9134368	9164932	2	9130932,9164652,	9134481,9165038,	EF609116
uc001apt.1	chr1	+	9217449	9253981	9227580	9247515	5	9217449,9227570,9229611,9244704,9246154,	9217712,9228207,9229729,9244974,9253981,	H6PD
uc001apu.1	chr1	+	9275570	9352177	9338537	9350221	4	9275570,9275608,9338388,9350093,	9275602,9275717,9339231,9352177,	SPSB1
uc001apv.1	chr1	+	9338352	9352177	9338537	9350221	2	9338352,9350093,	9339231,9352177,	SPSB1
uc001apw.1	chr1	+	9522114	9565418	9522337	9565146	7	9522114,9536270,9549928,9552902,9555990,9562598,9564943,	9522393,9536450,9550006,9553003,9556057,9562879,9565418,	SLC25A33
uc001apx.1	chr1	+	9522114	9565418	9538867	9565146	8	9522114,9536270,9538826,9549928,9552902,9555990,9562598,9564943,	9522393,9536450,9538902,9550006,9553003,9556057,9562879,9565418,	SLC25A33
uc001apy.1	chr1	+	9571566	9587594	9571575	9584936	6	9571566,9578534,9579503,9581093,9583749,9584713,	9571688,9578655,9579698,9581270,9584099,9587594,	TMEM201
uc001apz.1	chr1	+	9579503	9597518	9581141	9595728	8	9579503,9581093,9583749,9584713,9590201,9593150,9594397,9595630,	9579698,9581270,9584099,9584917,9590434,9593450,9594535,9597518,	RP13-15M17.2
uc001aqa.2	chr1	+	9634376	9698414	9693100	9698413	4	9634376,9692749,9693068,9698185,	9634447,9692925,9693241,9698414,	PIK3CD
uc001aqb.2	chr1	+	9634376	9711759	9693100	9709691	24	9634376,9674111,9693068,9698185,9698493,9699084,9699603,9700181,9701338,9702565,9702756,9703255,9703386,9703771,9704088,9704405,9704619,9704888,9705172,9705769,9706613,9706920,9707448,9709553,	9634447,9674216,9693241,9698414,9698723,9699264,9699753,9700271,9701560,9702662,9702887,9703306,9703554,9703893,9704232,9704505,9704798,9705001,9705251,9705937,9706737,9707066,9707581,9711759,	PIK3CD
uc001aqc.2	chr1	-	9635255	9637210	9636423	9637081	2	9635255,9636842,	9636688,9637210,	C1orf200
